match_id,season,match_date,team,opponent,player_name,player_name_key,person_id,role,batting_position,training_eligible,training_exclusion_reasons,historical_matches_used,historical_batting_innings,historical_bowling_innings,player_batting_runs_before_match,player_batting_balls_before_match,player_batting_average_before_match,player_batting_strike_rate_before_match,player_boundary_rate_before_match,player_six_rate_before_match,player_dismissal_rate_before_match,player_recent_runs_last_5,player_recent_batting_strike_rate_last_5,player_bowling_balls_before_match,player_bowling_overs_before_match,player_wickets_before_match,player_runs_conceded_before_match,player_bowling_average_before_match,player_bowling_strike_rate_before_match,player_bowling_economy_before_match,player_dot_ball_rate_before_match,player_death_bowling_overs_before_match,player_recent_wickets_last_5,player_recent_bowling_economy_last_5,player_all_rounder_score_before_match
335983,2008,2008-04-19,Chennai Super Kings,Punjab Kings,SK Raina,sk raina,1dc12ab9,batter,5,true,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335983,2008,2008-04-19,Chennai Super Kings,Punjab Kings,JDP Oram,jdp oram,3eac9d95,all_rounder,6,true,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335983,2008,2008-04-19,Chennai Super Kings,Punjab Kings,S Badrinath,s badrinath,3576e47e,batter,7,true,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335983,2008,2008-04-19,Chennai Super Kings,Punjab Kings,MS Gony,ms gony,ae78bc32,bowler,0,true,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335983,2008,2008-04-19,Chennai Super Kings,Punjab Kings,M Muralitharan,m muralitharan,4ba44e19,bowler,0,true,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335983,2008,2008-04-19,Chennai Super Kings,Punjab Kings,P Amarnath,p amarnath,6ad3a659,bowler,0,true,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335983,2008,2008-04-19,Chennai Super Kings,Punjab Kings,Joginder Sharma,joginder sharma,9f961c14,bowler,0,true,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335984,2008,2008-04-19,Delhi Capitals,Rajasthan Royals,GD McGrath,gd mcgrath,ee7d0c82,bowler,0,true,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335984,2008,2008-04-19,Delhi Capitals,Rajasthan Royals,B Geeves,b geeves,50758325,bowler,0,true,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335984,2008,2008-04-19,Delhi Capitals,Rajasthan Royals,MF Maharoof,mf maharoof,ab89348d,bowler,0,true,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335984,2008,2008-04-19,Delhi Capitals,Rajasthan Royals,R Bhatia,r bhatia,33a364a6,bowler,0,true,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335984,2008,2008-04-19,Delhi Capitals,Rajasthan Royals,DL Vettori,dl vettori,d7c6af50,bowler,0,true,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335984,2008,2008-04-19,Delhi Capitals,Rajasthan Royals,G Gambhir,g gambhir,bb345e0b,batter,1,true,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335984,2008,2008-04-19,Delhi Capitals,Rajasthan Royals,V Sehwag,v sehwag,8ba8195d,batter,2,true,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335984,2008,2008-04-19,Delhi Capitals,Rajasthan Royals,S Dhawan,s dhawan,0a476045,batter,3,true,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335984,2008,2008-04-19,Rajasthan Royals,Delhi Capitals,T Kohli,t kohli,40caa465,batter,1,true,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335984,2008,2008-04-19,Rajasthan Royals,Delhi Capitals,YK Pathan,yk pathan,3c6ffae8,all_rounder,2,true,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335984,2008,2008-04-19,Rajasthan Royals,Delhi Capitals,SR Watson,sr watson,4329fbb5,all_rounder,3,true,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335984,2008,2008-04-19,Rajasthan Royals,Delhi Capitals,M Kaif,m kaif,d84378a4,batter,4,true,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335984,2008,2008-04-19,Rajasthan Royals,Delhi Capitals,DS Lehmann,ds lehmann,53fe6ee4,batter,5,true,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335984,2008,2008-04-19,Rajasthan Royals,Delhi Capitals,RA Jadeja,ra jadeja,fe93fd9d,batter,6,true,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335984,2008,2008-04-19,Rajasthan Royals,Delhi Capitals,M Rawat,m rawat,de8d3876,batter,7,true,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335984,2008,2008-04-19,Rajasthan Royals,Delhi Capitals,D Salunkhe,d salunkhe,0264c10e,all_rounder,8,true,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335984,2008,2008-04-19,Rajasthan Royals,Delhi Capitals,SK Warne,sk warne,bb18be76,all_rounder,9,true,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335984,2008,2008-04-19,Rajasthan Royals,Delhi Capitals,SK Trivedi,sk trivedi,3d7e087f,all_rounder,10,true,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335984,2008,2008-04-19,Rajasthan Royals,Delhi Capitals,MM Patel,mm patel,f0f628c7,bowler,0,true,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335985,2008,2008-04-20,Mumbai Indians,Royal Challengers Bengaluru,L Ronchi,l ronchi,0fa5042b,batter,1,true,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335985,2008,2008-04-20,Mumbai Indians,Royal Challengers Bengaluru,ST Jayasuriya,st jayasuriya,f233bbb4,all_rounder,2,true,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335985,2008,2008-04-20,Mumbai Indians,Royal Challengers Bengaluru,DJ Thornely,dj thornely,7d3937ed,batter,3,true,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335985,2008,2008-04-20,Mumbai Indians,Royal Challengers Bengaluru,RV Uthappa,rv uthappa,1c17e270,batter,4,true,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335985,2008,2008-04-20,Mumbai Indians,Royal Challengers Bengaluru,PR Shah,pr shah,0aadc906,batter,5,true,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335985,2008,2008-04-20,Mumbai Indians,Royal Challengers Bengaluru,AM Nayar,am nayar,a45a5e8d,all_rounder,6,true,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335985,2008,2008-04-20,Mumbai Indians,Royal Challengers Bengaluru,SM Pollock,sm pollock,88fccd6c,all_rounder,7,true,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335985,2008,2008-04-20,Mumbai Indians,Royal Challengers Bengaluru,Harbhajan Singh,harbhajan singh,8b5b6769,all_rounder,8,true,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335985,2008,2008-04-20,Mumbai Indians,Royal Challengers Bengaluru,A Nehra,a nehra,96fd40ae,bowler,0,true,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335985,2008,2008-04-20,Mumbai Indians,Royal Challengers Bengaluru,DS Kulkarni,ds kulkarni,d2a989fc,bowler,0,true,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335985,2008,2008-04-20,Royal Challengers Bengaluru,Mumbai Indians,P Kumar,p kumar,e938e1bc,bowler,0,true,,1,1,1,18,15,0,120,0.2,0.13333333333333333,0,18,120,24,4,0,38,0,0,9.5,0.4166666666666667,1,0,9.5,110.5
335985,2008,2008-04-20,Royal Challengers Bengaluru,Mumbai Indians,Z Khan,z khan,91a4a398,bowler,0,true,,1,1,1,3,8,3,37.5,0,0,1,3,37.5,24,4,1,38,38,24,9.5,0.3333333333333333,1,1,9.5,33
335985,2008,2008-04-20,Royal Challengers Bengaluru,Mumbai Indians,JH Kallis,jh kallis,86dc8f2e,all_rounder,4,true,,1,1,1,8,7,8,114.28571428571429,0.14285714285714285,0.14285714285714285,1,8,114.28571428571429,24,4,1,48,48,24,12,0.3333333333333333,1,1,12,107.28571428571429
335985,2008,2008-04-20,Royal Challengers Bengaluru,Mumbai Indians,R Vinay Kumar,r vinay kumar,41eb4a4f,bowler,0,true,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335985,2008,2008-04-20,Royal Challengers Bengaluru,Mumbai Indians,B Akhil,b akhil,af7dadf7,all_rounder,7,true,,1,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335985,2008,2008-04-20,Royal Challengers Bengaluru,Mumbai Indians,SB Joshi,sb joshi,670709ec,bowler,0,true,,1,1,1,3,6,3,50,0,0,1,3,50,18,3,0,26,0,0,8.666666666666666,0.2222222222222222,0,0,8.666666666666666,41.333333333333336
335985,2008,2008-04-20,Royal Challengers Bengaluru,Mumbai Indians,S Chanderpaul,s chanderpaul,881a9bdd,batter,1,true,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335985,2008,2008-04-20,Royal Challengers Bengaluru,Mumbai Indians,R Dravid,r dravid,0184dc35,batter,2,true,,1,1,0,2,3,2,66.66666666666667,0,0,1,2,66.66666666666667,0,0,0,0,0,0,0,0,0,0,0,66.66666666666667
335985,2008,2008-04-20,Royal Challengers Bengaluru,Mumbai Indians,LRPL Taylor,lrpl taylor,b61a3e1a,batter,3,true,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335985,2008,2008-04-20,Royal Challengers Bengaluru,Mumbai Indians,V Kohli,v kohli,ba607b88,batter,5,true,,1,1,0,1,5,1,20,0,0,1,1,20,0,0,0,0,0,0,0,0,0,0,0,20
335985,2008,2008-04-20,Royal Challengers Bengaluru,Mumbai Indians,MV Boucher,mv boucher,f3cb53a1,batter,6,true,,1,1,0,7,9,7,77.77777777777777,0.1111111111111111,0,1,7,77.77777777777777,0,0,0,0,0,0,0,0,0,0,0,77.77777777777777
335986,2008,2008-04-20,Kolkata Knight Riders,Deccan Chargers,AB Dinda,ab dinda,66b30f71,bowler,0,true,,1,0,1,0,0,0,0,0,0,0,0,0,18,3,2,9,4.5,9,3,0.6111111111111112,0,2,3,7
335986,2008,2008-04-20,Kolkata Knight Riders,Deccan Chargers,I Sharma,i sharma,5bb1a1c4,bowler,0,true,,1,0,1,0,0,0,0,0,0,0,0,0,18,3,1,7,7,18,2.3333333333333335,0.5555555555555556,0,1,2.3333333333333335,2.6666666666666665
335986,2008,2008-04-20,Kolkata Knight Riders,Deccan Chargers,AB Agarkar,ab agarkar,fa463154,bowler,0,true,,1,0,1,0,0,0,0,0,0,0,0,0,24,4,3,25,8.333333333333334,8,6.25,0.625,0,3,6.25,8.75
335986,2008,2008-04-20,Kolkata Knight Riders,Deccan Chargers,M Kartik,m kartik,abfeb126,bowler,0,true,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335986,2008,2008-04-20,Kolkata Knight Riders,Deccan Chargers,Mohammad Hafeez,mohammad hafeez,9ab63e7b,all_rounder,6,true,,1,1,0,5,3,0,166.66666666666666,0.3333333333333333,0,0,5,166.66666666666666,0,0,0,0,0,0,0,0,0,0,0,166.66666666666666
335986,2008,2008-04-20,Kolkata Knight Riders,Deccan Chargers,DJ Hussey,dj hussey,fd835ab3,all_rounder,5,true,,1,1,0,12,12,12,100,0.08333333333333333,0,1,12,100,0,0,0,0,0,0,0,0,0,0,0,100
335986,2008,2008-04-20,Kolkata Knight Riders,Deccan Chargers,WP Saha,wp saha,fe11caa6,batter,1,true,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335986,2008,2008-04-20,Kolkata Knight Riders,Deccan Chargers,BB McCullum,bb mccullum,b8a55852,batter,2,true,,1,1,0,158,73,0,216.43835616438355,0.3150684931506849,0.1780821917808219,0,158,216.43835616438355,0,0,0,0,0,0,0,0,0,0,0,216.43835616438355
335986,2008,2008-04-20,Kolkata Knight Riders,Deccan Chargers,RT Ponting,rt ponting,7d415ea5,batter,3,true,,1,1,0,20,20,20,100,0.1,0.05,1,20,100,0,0,0,0,0,0,0,0,0,0,0,100
335986,2008,2008-04-20,Kolkata Knight Riders,Deccan Chargers,SC Ganguly,sc ganguly,725529bc,batter,4,true,,1,1,1,10,12,10,83.33333333333333,0.16666666666666666,0,1,10,83.33333333333333,24,4,2,21,10.5,12,5.25,0.4583333333333333,0,2,5.25,88.08333333333333
335986,2008,2008-04-20,Kolkata Knight Riders,Deccan Chargers,LR Shukla,lr shukla,b1451597,batter,7,true,,1,0,1,0,0,0,0,0,0,0,0,0,7,1.1666666666666667,1,12,12,7,10.285714285714286,0.42857142857142855,0.16666666666666666,1,10.285714285714286,-5.2857142857142865
335986,2008,2008-04-20,Deccan Chargers,Kolkata Knight Riders,AC Gilchrist,ac gilchrist,2b6e6dec,batter,1,true,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335986,2008,2008-04-20,Deccan Chargers,Kolkata Knight Riders,Y Venugopal Rao,y venugopal rao,fe763256,batter,2,true,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335986,2008,2008-04-20,Deccan Chargers,Kolkata Knight Riders,VVS Laxman,vvs laxman,de8cce37,batter,3,true,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335986,2008,2008-04-20,Deccan Chargers,Kolkata Knight Riders,A Symonds,a symonds,bd77eb62,all_rounder,4,true,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335986,2008,2008-04-20,Deccan Chargers,Kolkata Knight Riders,RG Sharma,rg sharma,740742ef,batter,5,true,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335986,2008,2008-04-20,Deccan Chargers,Kolkata Knight Riders,SB Styris,sb styris,57efa3be,all_rounder,6,true,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335986,2008,2008-04-20,Deccan Chargers,Kolkata Knight Riders,AS Yadav,as yadav,b9be6507,batter,7,true,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335986,2008,2008-04-20,Deccan Chargers,Kolkata Knight Riders,SB Bangar,sb bangar,0604ef16,all_rounder,8,true,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335986,2008,2008-04-20,Deccan Chargers,Kolkata Knight Riders,WPUJC Vaas,wpujc vaas,bcce309e,all_rounder,9,true,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335986,2008,2008-04-20,Deccan Chargers,Kolkata Knight Riders,RP Singh,rp singh,c3d1402f,all_rounder,10,true,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335986,2008,2008-04-20,Deccan Chargers,Kolkata Knight Riders,PP Ojha,pp ojha,6c6591ab,bowler,0,true,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335987,2008,2008-04-21,Rajasthan Royals,Punjab Kings,MM Patel,mm patel,f0f628c7,bowler,0,true,,1,0,1,0,0,0,0,0,0,0,0,0,18,3,0,25,0,0,8.333333333333334,0.5555555555555556,0,0,8.333333333333334,-8.333333333333334
335987,2008,2008-04-21,Rajasthan Royals,Punjab Kings,SR Watson,sr watson,4329fbb5,all_rounder,4,true,,1,1,1,21,15,21,140,0.26666666666666666,0,1,21,140,24,4,1,31,31,24,7.75,0.375,0,1,7.75,137.25
335987,2008,2008-04-21,Rajasthan Royals,Punjab Kings,SK Trivedi,sk trivedi,3d7e087f,bowler,0,true,,1,1,1,3,7,0,42.857142857142854,0,0,0,3,42.857142857142854,18,3,0,32,0,0,10.666666666666666,0.3333333333333333,0,0,10.666666666666666,32.19047619047619
